"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderWater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_enUS","AreaName_enGB","AreaName_koKR","AreaName_frFR","AreaName_deDE","AreaName_enCN","AreaName_zhCN","AreaName_enTW","AreaName_Mask","FactionGroupMask","LiquidTypeID","MinElevation","AmbientMultiplier","LightID"
"2979","1","14","1002","64","0","0","0","0","0","0","Tor'kren Farm","","","","","","","","4128894","0","0","0","0","0"
"3017","30","2597","1003","0","0","0","0","0","0","0","Frost Dagger Pass","","","","","","","","4128894","0","0","0","0","0"
"3037","1","400","1004","64","0","0","0","0","0","0","Ironstone Camp","","","","","","","","4128894","0","0","0","0","0"
"3038","1","400","1005","64","0","0","0","0","0","0","Weazel's Crater","","","","","","","","4128894","0","0","0","0","0"
"3039","1","400","1006","64","0","0","0","0","0","0","Tahonda Ruins","","","","","","","","4128894","0","0","0","0","0"
"3057","30","2597","1007","0","0","0","0","0","0","0","Field of Strife","","","","","","","","4128894","0","0","0","0","0"
"3058","30","2597","1008","0","0","0","0","0","0","0","Icewing Cavern","","","","","","","","4128894","0","0","0","0","0"
"3077","1","1377","1009","64","0","0","0","0","0","55","Valor's Rest","","","","","","","","4128894","0","0","0","0","0"
"3097","1","1377","1010","64","0","0","0","0","0","0","The Swarming Pillar","","","","","","","","4128894","0","0","0","0","0"
"3098","1","1377","1011","64","0","0","0","0","0","57","Twilight Post","","","","","","","","4128894","0","0","0","0","0"
"3099","1","1377","1012","64","0","0","0","0","0","59","Twilight Outpost","","","","","","","","4128894","0","0","0","0","0"
"3100","1","1377","1013","64","0","0","0","0","0","0","Ravaged Twilight Camp","","","","","","","","4128894","0","0","0","0","0"
"3117","1","357","1014","64","0","0","0","0","0","0","Shalzaru's Lair","","","","","","","","4128894","0","0","0","0","0"
"3137","1","16","1015","64","0","0","0","0","0","0","Talrendis Point","","","","","","","","4128894","0","0","0","0","0"
"3138","1","16","1016","64","0","0","0","0","0","0","Rethress Sanctum","","","","","","","","4128894","0","0","0","0","0"
"3139","1","618","1017","64","0","0","0","0","0","0","Moon Horror Den","","","","","","","","4128894","0","0","0","0","0"
"3140","1","16","1018","64","0","0","0","0","0","0","Scalebeard's Cave","","","","","","","","4128894","0","0","0","0","0"
"3157","1","406","1019","64","0","0","0","0","0","0","Boulderslide Cavern","","","","","","","","4128894","0","0","0","0","0"
"3177","1","331","1020","64","0","0","0","0","0","0","Warsong Labor Camp","","","","","","","","4128894","0","0","0","0","0"
"3197","0","28","1021","64","0","0","0","0","0","0","Chillwind Camp","","","","","","","","4128894","0","0","0","0","0"
"3217","1","2557","1022","128","0","0","0","0","0","0","The Maul","","","","","","","","4128894","0","0","0","0","0"
"3237","1","2557","1023","128","0","0","0","0","0","0","The Maul UNUSED","","","","","","","","4128894","0","0","0","0","0"
"3257","1","1377","1024","64","0","0","0","0","0","0","Bones of Grakkarond","","","","","","","","4128894","0","0","0","0","0"
"3277","489","0","1025","0","0","0","38","243","0","0","Warsong Gulch","","","","","","","","4128894","0","0","0","0","0"
"3297","30","2597","1026","0","0","0","0","0","0","0","Frostwolf Graveyard","","","","","","","","4128894","0","0","0","0","0"
"3298","30","2597","1027","0","0","0","0","0","0","0","Frostwolf Pass","","","","","","","","4128894","0","0","0","0","0"
"3299","30","2597","1028","0","0","0","0","0","0","0","Dun Baldar Pass","","","","","","","","4128894","0","0","0","0","0"
"3300","30","2597","1029","0","0","0","0","0","0","0","Iceblood Graveyard","","","","","","","","4128894","0","0","0","0","0"
"3301","30","2597","1030","0","0","0","0","0","0","0","Snowfall Graveyard","","","","","","","","4128894","0","0","0","0","0"
"3302","30","2597","1031","0","0","0","0","0","0","0","Stonehearth Graveyard","","","","","","","","4128894","0","0","0","0","0"
"3303","30","2597","1032","0","0","0","0","0","0","0","Stormpike Graveyard","","","","","","","","4128894","0","0","0","0","0"
"3304","30","2597","1033","0","0","0","0","0","0","0","Icewing Bunker","","","","","","","","4128894","0","0","0","0","0"
"3305","30","2597","1034","0","0","0","0","0","0","0","Stonehearth Bunker","","","","","","","","4128894","0","0","0","0","0"
"3306","30","2597","1035","0","0","0","0","0","0","0","Wildpaw Ridge","","","","","","","","4128894","0","0","0","0","0"
"3317","0","47","1036","64","0","0","0","0","0","0","Revantusk Village","","","","","","","","4128894","0","0","0","0","0"
"3318","30","2597","1037","0","0","0","0","0","0","0","Rock of Durotan","","","","","","","","4128894","0","0","0","0","0"
"3319","1","331","1038","64","0","0","0","0","0","0","Silverwing Grove","","","","","","","","4128894","0","0","0","0","0"
"3320","489","3277","1039","0","0","0","0","0","0","0","Warsong Lumber Mill","","","","","","","","4128894","0","0","0","0","0"
"3321","489","3277","1040","0","0","0","0","0","0","0","Silverwing Hold","","","","","","","","4128894","0","0","0","0","0"
"3337","30","2597","1041","0","0","0","0","0","0","0","Wildpaw Cavern","","","","","","","","4128894","0","0","0","0","0"
"3338","30","2597","1042","0","0","0","0","0","0","0","The Veiled Cleft","","","","","","","","4128894","0","0","0","0","0"
"3357","0","33","1043","64","0","0","0","245","0","0","Yojamba Isle","","","","","","","","4128894","0","0","0","0","0"
"3358","529","0","1044","0","0","11","37","219","0","0","Arathi Basin","","","","","","","","4128894","0","0","0","0","0"
"3377","309","1977","1045","0","0","0","0","0","0","0","The Coil","","","","","","","","4128894","0","0","0","0","0"
"3378","309","1977","1046","0","0","0","0","0","0","0","Altar of Hir'eek","","","","","","","","4128894","0","0","0","0","0"
"3379","309","1977","1047","0","0","0","0","0","0","0","Shadra'zaar","","","","","","","","4128894","0","0","0","0","0"
"3380","309","1977","1048","0","0","0","0","0","0","0","Hakkari Grounds","","","","","","","","4128894","0","0","0","0","0"
"3381","309","1977","1049","0","0","0","0","0","0","0","Naze of Shirvallah","","","","","","","","4128894","0","0","0","0","0"
"3382","309","1977","1050","0","0","0","0","0","0","0","Temple of Bethekk","","","","","","","","4128894","0","0","0","0","0"
"3383","309","1977","1051","0","0","0","0","245","0","0","The Bloodfire Pit","","","","","","","","4128894","0","0","0","0","0"
"3384","309","1977","1052","0","0","0","0","0","0","0","Altar of the Blood God","","","","","","","","4128894","0","0","0","0","0"
"3397","309","1977","1053","0","0","0","0","0","0","0","Zanza's Rise","","","","","","","","4128894","0","0","0","0","0"
"3398","309","1977","1054","0","0","0","0","0","0","0","Edge of Madness","","","","","","","","4128894","0","0","0","0","0"
"3417","529","3358","1055","0","0","0","0","0","0","0","Trollbane Hall","","","","","","","","4128894","0","0","0","0","0"
"3418","529","3358","1056","0","0","0","0","0","0","0","Defiler's Den","","","","","","","","4128894","0","0","0","0","0"
"3419","309","1977","1057","0","0","0","0","0","0","0","Pagle's Pointe","","","","","","","","4128894","0","0","0","0","0"
"3420","529","3358","1058","0","0","0","0","0","0","0","Farm","","","","","","","","4128894","0","0","0","0","0"
"3421","529","3358","1059","0","0","0","0","0","0","0","Blacksmith","","","","","","","","4128894","0","0","0","0","0"
"3422","529","3358","1060","0","0","0","0","0","0","0","Lumber Mill","","","","","","","","4128894","0","0","0","0","0"
"3423","529","3358","1061","0","0","0","0","0","0","0","Gold Mine","","","","","","","","4128894","0","0","0","0","0"
"3424","529","3358","1062","0","0","0","0","0","0","0","Stables","","","","","","","","4128894","0","0","0","0","0"
"3425","1","1377","1063","64","0","0","0","0","0","55","Cenarion Hold","","","","","","","","4128894","0","0","0","0","0"
"3426","1","1377","1064","64","0","0","0","0","0","59","Staghelm Point","","","","","","","","4128894","0","0","0","0","0"
"3427","1","1377","1065","64","0","0","0","0","0","0","Bronzebeard Encampment","","","","","","","","4128894","0","0","0","0","0"
"3428","531","0","1066","0","0","0","352","248","0","0","Ahn'Qiraj","","","","","","","","4128894","0","0","0","0","0"
"3429","509","0","1067","0","0","0","352","248","0","0","Ruins of Ahn'Qiraj","","","","","","","","4128894","0","0","0","0","0"
"3446","1","1377","1066","64","0","0","0","0","0","0","Twilight's Run","","","","","","","","4128894","0","0","0","0","0"
"3447","1","1377","1067","64","0","0","0","0","0","0","Ortell's Hideout","","","","","","","","4128894","0","0","0","0","0"
"3448","509","3429","1068","0","0","0","0","0","0","0","Scarab Terrace","","","","","","","","4128894","0","0","0","0","0"
"3449","509","3429","1069","0","0","0","0","0","0","0","General's Terrace","","","","","","","","4128894","0","0","0","0","0"
"3450","509","3429","1070","0","0","0","0","0","0","0","The Reservoir","","","","","","","","4128894","0","0","0","0","0"
"3451","509","3429","1071","0","0","0","0","0","0","0","The Hatchery","","","","","","","","4128894","0","0","0","0","0"
"3452","509","3429","1072","0","0","0","0","0","0","0","The Comb","","","","","","","","4128894","0","0","0","0","0"
"3453","509","3429","1073","0","0","0","0","0","0","0","Watchers' Terrace","","","","","","","","4128894","0","0","0","0","0"
"3454","1","1377","1074","64","0","0","0","0","0","0","Ruins of Ahn'Qiraj","","","","","","","","4128894","0","0","0","0","0"
"3456","533","0","1075","3","0","0","0","0","0","0","Naxxramas","","","","","","","","4128894","0","0","0","0","21"
"3459","0","0","0","512","3","11","0","0","0","0","City","","","","","","","","4128894","0","0","0","0","0"
"3478","1","0","1075","0","0","0","38","176","0","0","Gates of Ahn'Qiraj","","","","","","","","4128894","0","0","0","0","0"
"3486","0","36","1076","64","0","0","0","0","0","30","Ravenholdt Manor","","","","","","","","4128894","0","0","0","0","0"
"3805","0","33","0","64","0","11","0","3","0","40","Zul'Aman","","","","","","","","8323198","0","0","0","0","0"
"5000","150","676","2003","64","0","11","370","342","0","60","Thrallmar","","","","","","","","4128894","0","0","0","0","0"
"5001","150","676","2004","64","0","11","370","279","0","60","Honor Hold","","","","","","","","4128894","0","0","0","0","0"
"5002","150","676","2005","64","0","11","38","311","0","60","Sha'naar","","","","","","","","4128894","0","0","0","0","0"
"5003","150","676","2006","64","0","11","39","309","507","60","Illidari Point","","","","","","","","4128894","0","0","0","0","0"
"5004","150","676","2007","64","0","11","437","306","488","60","Forge Camp: Rage","","","","","","","","4128894","0","0","0","0","0"
"5005","150","676","2008","64","0","11","38","312","0","60","Watcher's Rise","","","","","","","","4128894","0","0","0","0","0"
"5006","150","676","2009","64","0","11","370","0","473","60","Dark Portal","","","","","","","","4128894","0","0","0","0","0"
"5007","150","676","2010","64","0","11","437","0","471","60","Pools of Aggonar","","","","","","","","4128894","0","0","0","0","0"
"5008","150","676","2011","64","0","11","370","266","0","60","Devouring Flats","","","","","","","","4128894","0","0","0","0","0"
"5009","150","676","2012","64","0","11","39","502","0","60","Shattered Wastes","","","","","","","","4128894","0","0","0","0","0"
"5010","150","676","2013","64","0","11","401","312","0","60","Tanaan Crag","","","","","","","","4128894","0","0","0","0","0"
"3430","42","0","1068","80","0","0","351","268","0","0","Eversong Woods","","","","","","","","2031678","0","0","0","0","0"
"3431","42","3430","1069","64","0","0","0","295","0","0","Sunstrider Isle","","","","","","","","2031678","0","0","0","0","0"
"3432","42","3430","1070","64","0","0","0","295","0","0","Shrine of Dath'Remar","","","","","","","","2031678","0","0","0","0","0"
"3433","42","0","1071","80","0","0","364","300","0","0","Ghostlands","","","","","","","","2031678","0","0","0","0","0"
"3434","509","3428","1072","0","0","0","0","0","0","0","Scarab Terrace","","","","","","","","2031662","0","0","0","0","0"
"3435","509","3428","1073","0","0","0","0","0","0","0","General's Terrace","","","","","","","","2031662","0","0","0","0","0"
"3436","509","3428","1074","0","0","0","0","0","0","0","The Reservoir","","","","","","","","2031662","0","0","0","0","0"
"3437","509","3428","1075","0","0","0","0","0","0","0","The Hatchery","","","","","","","","2031662","0","0","0","0","0"
"3438","509","3428","1076","0","0","0","0","0","0","0","The Comb","","","","","","","","2031662","0","0","0","0","0"
"3439","509","3428","1077","0","0","0","0","0","0","0","Watchers' Terrace","","","","","","","","2031662","0","0","0","0","0"
"3440","509","3429","1078","0","0","0","0","0","0","0","Scarab Terrace","","","","","","","","2031662","0","0","0","0","0"
"3441","509","3429","1079","0","0","0","0","0","0","0","General's Terrace","","","","","","","","2031662","0","0","0","0","0"
"3442","509","3429","1080","0","0","0","0","0","0","0","The Reservoir","","","","","","","","2031662","0","0","0","0","0"
"3443","509","3429","1081","0","0","0","0","0","0","0","The Hatchery","","","","","","","","2031662","0","0","0","0","0"
"3444","509","3429","1082","0","0","0","0","0","0","0","The Comb","","","","","","","","2031662","0","0","0","0","0"
"3445","509","3429","1083","0","0","0","0","0","0","0","Watchers' Terrace","","","","","","","","2031662","0","0","0","0","0"
"3455","42","0","1084","64","0","0","24","268","0","0","The North Sea","","","","","","","","2031678","0","0","0","0","0"
"3457","532","0","1085","0","0","0","49","0","0","0","Karazhan","","","","","","","","2031678","0","0","0","0","0"
"3460","42","3430","1086","64","0","0","365","0","0","6","Golden Strand","","","","","","","","2031678","0","0","0","0","0"
"3461","42","3430","1087","64","0","0","0","0","0","7","Sunsail Anchorage","","","","","","","","2031662","0","0","0","0","0"
"3462","42","3430","1088","64","0","0","0","0","0","6","Fairbreeze Village","","","","","","","","2031662","0","0","0","0","0"
"3463","42","3430","1089","64","0","0","0","0","0","5","Magisters Gate","","","","","","","","458764","0","0","0","0","0"
"3464","42","3430","1090","64","0","0","0","297","484","7","Farstrider Retreat","","","","","","","","2031660","0","0","0","0","0"
"3465","42","3430","1091","64","0","0","0","297","0","5","North Sanctum","","","","","","","","2031662","0","0","0","0","0"
"3466","42","3430","1092","64","0","0","0","297","0","6","West Sanctum","","","","","","","","2031662","0","0","0","0","0"
"3467","42","3430","1093","64","0","0","363","297","0","7","East Sanctum","","","","","","","","2031662","0","0","0","0","0"
"3468","42","3430","1094","64","0","0","0","0","0","7","Saltheril's Haven","","","","","","","","2031662","0","0","0","0","0"
"3469","42","3430","1095","64","0","0","0","0","0","5","Thuron's Livery","","","","","","","","2031652","0","0","0","0","0"
"3470","42","3430","1096","64","0","0","0","0","0","6","Stillwhisper Pond","","","","","","","","2031678","0","0","0","0","0"
"3471","42","3430","1097","64","0","0","0","0","0","9","The Living Wood","","","","","","","","2031662","0","0","0","0","0"
"3472","42","3430","1098","64","0","0","365","0","0","10","Azurebreeze Coast","","","","","","","","2031662","0","0","0","0","0"
"3473","42","3430","1099","64","0","0","0","0","0","8","Lake Elrendar","","","","","","","","2031678","0","0","0","0","0"
"3474","42","3430","1100","64","0","0","363","0","0","9","The Scorched Grove","","","","","","","","2031662","0","0","0","0","0"
"3475","42","3430","1101","64","0","0","394","371","0","10","Zeb'Watha","","","","","","","","2031662","0","0","0","0","0"
"3476","42","3430","1102","64","0","0","394","371","0","10","Tor'Watha","","","","","","","","2031662","0","0","0","0","0"
"3477","532","0","1103","0","0","0","0","0","0","0","Karazhan *UNUSED*","","","","","","","","2031662","0","0","0","0","0"
"3479","42","0","1104","64","0","0","0","0","0","0","The Veiled Sea","","","","","","","","458766","2","0","0","0","0"
"3480","42","3430","1105","64","0","0","365","0","0","9","Duskwither Grounds","","","","","","","","2031662","0","0","0","0","0"
"3481","42","3430","1106","64","0","0","0","0","0","10","Duskwither Spire","","","","","","","","2031662","0","0","0","0","0"
"3482","42","3430","1107","64","0","0","363","0","0","5","The Dead Scar","","","","","","","","2031678","0","0","0","0","0"
"3483","530","0","1108","1088","0","0","370","0","0","0","Hellfire Peninsula","","","","","","","","2031662","0","0","0","0","0"
"3484","42","3430","1109","64","0","0","0","0","0","0","The Sunspire","","","","","","","","2031662","0","0","0","0","0"
"3485","42","3430","1110","64","0","0","0","295","0","0","Falthrien Academy","","","","","","","","2031662","0","0","0","0","0"
"3487","42","0","1111","312","0","0","351","296","483","10","Silvermoon City","","","","","","","","2031678","0","0","0","0","0"
"3488","42","3433","1112","64","0","0","0","0","0","10","Tranquillien","","","","","","","","2031676","0","0","0","0","0"
"3489","42","3433","1113","64","0","0","0","0","0","10","Suncrown Village","","","","","","","","2031678","0","0","0","0","0"
"3490","42","3433","1114","64","0","0","392","0","0","11","Goldenmist Village","","","","","","","","2031678","0","0","0","0","0"
"3491","42","3433","1115","64","0","0","392","0","0","14","Windrunner Village","","","","","","","","2031678","0","0","0","0","0"
"3492","42","3433","1116","64","0","0","392","0","0","16","Windrunner Spire","","","","","","","","2031678","0","0","0","0","0"
"3493","42","3433","1117","64","0","0","0","297","0","12","Sanctum of the Sun","","","","","","","","2031678","0","0","0","0","0"
"3494","42","3433","1118","64","0","0","392","297","0","13","Sanctum of the Moon","","","","","","","","2031678","0","0","0","0","0"
"3495","42","3433","1119","64","0","0","0","0","0","14","Dawnstar Spire","","","","","","","","2031662","0","0","0","0","0"
"3496","42","3433","1120","64","0","0","0","297","484","14","Farstrider Enclave","","","","","","","","2031660","0","0","0","0","0"
"3497","42","3433","1121","64","0","0","392","338","0","10","An'daroth","","","","","","","","2031678","0","0","0","0","0"
"3498","42","3433","1122","64","0","0","0","338","0","13","An'telas","","","","","","","","2031678","0","0","0","0","0"
"3499","42","3433","1123","64","0","0","394","338","0","16","An'owyn","","","","","","","","2031678","0","0","0","0","0"
"3500","42","3433","1124","64","0","0","37","301","0","19","Deatholme","","","","","","","","2031678","0","0","0","0","0"
"3501","42","3433","1125","64","0","0","392","338","0","18","Bleeding Ziggurat","","","","","","","","2031662","0","0","0","0","0"
"3502","42","3433","1126","64","0","0","0","338","0","18","Howling Ziggurat","","","","","","","","2031662","0","0","0","0","0"
"3503","42","3433","1127","64","0","0","393","343","0","14","Shalandis Isle","","","","","","","","2031678","0","0","0","0","0"
"3504","42","3433","1128","64","0","0","0","0","0","10","Toryl Estate","","","","","","","","2031660","0","0","0","0","0"
"3505","42","3433","1129","64","0","0","392","338","0","13","Underlight Mines","","","","","","","","2031660","0","0","0","0","0"
"3506","42","3433","1130","64","0","0","0","0","0","15","Andilien Estate","","","","","","","","2031662","0","0","0","0","0"
"3507","42","3433","1131","64","0","0","394","371","0","11","Hatchet Hills","","","","","","","","2031660","0","0","0","0","0"
"3508","42","3433","1132","64","0","0","394","371","0","18","Amani Pass","","","","","","","","2031678","0","0","0","0","0"
"3509","42","3433","1133","64","0","0","0","338","0","10","Sungraze Peak","","","","","","","","2031660","0","0","0","0","0"
"3510","42","3433","1134","64","0","0","0","371","0","15","Amani Catacombs","","","","","","","","2031678","0","0","0","0","0"
"3511","42","3433","1135","64","0","0","0","0","0","20","Tower of the Damned","","","","","","","","2031678","0","0","0","0","0"
"3512","42","3433","1136","64","0","0","394","371","0","11","Zeb'Sora","","","","","","","","2031662","0","0","0","0","0"
"3513","42","3433","1137","64","0","0","0","0","0","13","Lake Elrendar","","","","","","","","2031678","0","0","0","0","0"
"3514","42","3433","1138","64","0","0","363","0","0","10","The Dead Scar","","","","","","","","2031678","0","0","0","0","0"
"3515","42","3433","1139","64","0","0","0","0","0","-1","Elrendar River","","","","","","","","2031678","0","0","0","0","0"
"3516","42","3433","1140","64","0","0","394","371","0","17","Zeb'Tela","","","","","","","","2031662","0","0","0","0","0"
"3517","42","3433","1141","64","0","0","394","371","0","18","Zeb'Nowa","","","","","","","","2031662","0","0","0","0","0"
"3518","530","0","1142","1088","0","0","369","267","0","0","Nagrand","","","","","","","","2031678","0","0","0","0","0"
"3519","530","0","1143","1088","0","0","368","270","0","0","Terokkar Forest","","","","","","","","2031662","0","0","0","0","0"
"3520","530","0","1144","1088","0","0","0","273","0","0","Shadowmoon Valley","","","","","","","","2031676","0","0","0","0","0"
"3521","530","0","1145","1088","0","0","400","269","0","0","Zangarmarsh","","","","","","","","2031662","0","0","0","0","0"
"3522","530","0","1146","1088","0","0","0","266","0","0","Blade's Edge Mountains","","","","","","","","2031678","0","0","0","0","0"
"3523","530","0","1147","1088","0","0","0","272","0","0","Netherstorm","","","","","","","","2031676","0","0","0","0","0"
"3524","530","0","1148","80","0","0","366","510","0","0","Azuremyst Isle","","","","","","","","2031662","2","0","0","0","0"
"3525","530","0","1149","80","0","0","366","510","0","0","Dreamlight Isle","","","","","","","","2031662","2","0","0","0","0"
"3526","530","3524","1150","80","0","0","366","0","0","0","Ammen Vale","","","","","","","","2031678","0","0","0","0","0"
"3527","530","3524","1151","80","0","0","376","0","0","0","Crash Site","","","","","","","","2031678","0","0","0","0","0"
"3528","530","3524","1152","64","0","0","0","0","0","0","Silverline Lake","","","","","","","","2031678","0","0","0","0","0"
"3529","530","3524","1153","64","0","0","0","0","0","0","Nestlewood Thicket","","","","","","","","2031662","0","0","0","0","0"
"3530","530","3524","1154","64","0","0","0","0","0","0","Shadow Ridge","","","","","","","","2031660","0","0","0","0","0"
"3531","42","3430","1155","64","0","0","395","0","0","5","Murder Row","","","","","","","","1507372","0","0","0","0","0"
"3532","42","3430","1156","64","0","0","395","0","0","5","Dawning Lane","","","","","","","","458766","0","0","0","0","0"
"3533","42","3430","1157","64","0","0","395","0","0","5","Ruins of Silvermoon","","","","","","","","1507374","0","0","0","0","0"
"3534","530","3430","1158","64","0","0","395","0","0","5","Feth's Way","","","","","","","","1507374","0","0","0","0","0"
"3535","540","0","1159","0","0","0","0","0","0","0","Hellfire Citadel","","","","","","","","1507374","0","0","0","0","0"
"3536","530","3483","1160","64","0","0","0","0","0","0","Thrallmar","","","","","","","","1507374","0","0","0","0","0"
"3537","530","0","1161","64","0","0","0","0","0","0","REUSE","","","","","","","","1507374","0","0","0","0","0"
"3538","530","3483","1162","64","0","0","0","0","0","0","Honor Hold","","","","","","","","1507372","0","0","0","0","0"
"3539","530","3483","1163","64","0","0","0","0","0","54","The Stair of Destiny","","","","","","","","1507372","0","0","0","0","0"
"3540","530","0","1164","1024","0","0","0","0","0","0","Twisting Nether","","","","","","","","1507374","0","0","0","0","0"
"3541","530","3483","1165","64","0","0","0","0","0","55","The Black Altar","","","","","","","","1507372","0","0","0","0","0"
"3542","530","3483","1166","64","0","0","0","0","0","0","The Path of Glory","","","","","","","","1507372","0","0","0","0","0"
"3543","530","3483","1167","64","0","0","0","0","0","58","The Great Fissure","","","","","","","","1507372","0","0","0","0","0"
"3544","530","3483","1168","64","0","0","0","0","0","56","Plain of Shards","","","","","","","","1507372","0","0","0","0","0"
"3545","530","3483","1169","64","0","0","0","0","0","56","Hellfire Citadel","","","","","","","","1507374","0","0","0","0","0"
"3546","530","3483","1170","64","0","0","0","0","0","55","Expedition Armory","","","","","","","","1507372","0","0","0","0","0"
"3547","530","3483","1171","64","0","0","0","0","0","70","Throne of Kil'jaeden","","","","","","","","1507372","0","0","0","0","0"
"3548","530","3483","1172","64","0","0","0","0","0","0","Forge Camp Rage","","","","","","","","1507364","0","0","0","0","0"
"3549","530","3483","1173","64","0","0","0","0","0","0","Forge Camp Spite","","","","","","","","1507364","0","0","0","0","0"
"3550","530","3483","1174","64","0","0","0","0","0","0","Borune Ruins","","","","","","","","1507372","0","0","0","0","0"
"3551","530","3483","1175","64","0","0","0","0","0","0","Telhamat Ruins","","","","","","","","1507372","0","0","0","0","0"
"3552","530","3483","1176","64","0","0","0","0","0","0","Temple of Sha'naar","","","","","","","","458764","0","0","0","0","0"
"3553","530","3483","1177","64","0","0","0","0","0","56","Pools of Aggonar","","","","","","","","1507372","0","0","0","0","0"
"3554","530","3483","1178","64","0","0","0","0","0","0","Falcon Watch","","","","","","","","1507372","0","0","0","0","0"
"3555","530","3483","1179","64","0","0","0","0","0","0","Mag'har Post","","","","","","","","458764","0","0","0","0","0"
"3556","530","3483","1180","64","0","0","0","0","0","0","Den of Haal'esh","","","","","","","","1507372","0","0","0","0","0"
"3557","530","0","1181","312","0","0","366","0","0","10","The Exodar","","","","","","","","1507372","2","0","0","0","0"
"3558","530","3430","1182","64","0","0","0","0","0","7","Elrendar Falls","","","","","","","","1507342","0","0","0","0","0"
"3559","530","3524","1183","64","0","0","0","0","0","0","Nestlewood Hills","","","","","","","","1507342","0","0","0","0","0"
"3560","530","3524","1184","80","0","0","0","0","0","0","Ammen Fields","","","","","","","","1507342","0","0","0","0","0"
"3561","530","3524","1185","64","0","0","0","0","0","0","The Sacred Grove","","","","","","","","1507340","0","0","0","0","0"
"3562","543","0","1186","0","0","0","370","0","0","0","Hellfire Ramparts","","","","","","","","1507340","0","0","0","0","0"
"3563","543","3562","1187","0","0","0","0","0","0","0","Hellfire Citadel","","","","","","","","1507342","0","0","0","0","0"
"3564","530","3524","1188","64","0","0","0","0","0","0","Emberglade","","","","","","","","458764","0","0","0","0","0"
"3565","530","3521","1189","64","0","0","0","0","0","0","Canarion Refuge","","","","","","","","458764","0","0","0","0","0"
"3566","530","3524","1190","64","0","0","0","0","0","10","Moonwing Den","","","","","","","","1507340","0","0","0","0","0"
"3567","530","3524","1191","64","0","0","0","0","0","6","Pod Cluster","","","","","","","","1507340","0","0","0","0","0"
"3568","530","3524","1192","64","0","0","0","0","0","6","Pod Wreckage","","","","","","","","1507340","0","0","0","0","0"
"3569","530","3524","1193","64","0","0","0","0","0","7","Tides' Hollow","","","","","","","","1507340","0","0","0","0","0"
"3570","530","3524","1194","64","0","0","0","0","0","6","Wrathscale Point","","","","","","","","1507340","0","0","0","0","0"
"3571","530","3524","1195","64","0","0","0","0","0","8","Bristlelimb Village","","","","","","","","1507342","0","0","0","0","0"
"3572","530","3524","1196","64","0","0","0","0","0","7","Stillpine Hold","","","","","","","","1507340","0","0","0","0","0"
"3573","530","3524","1197","64","0","0","0","0","0","6","Odesyus' Landing","","","","","","","","1507340","0","0","0","0","0"
"3574","530","3524","1198","64","0","0","0","0","0","0","Valaar's Berth","","","","","","","","1507340","0","0","0","0","0"
"3575","530","3524","1199","64","0","0","0","0","0","10","Silting Shore","","","","","","","","1507340","0","0","0","0","0"
"3576","530","3524","1200","64","0","0","0","0","0","5","Azure Watch","","","","","","","","1507340","0","0","0","0","0"
"3577","530","3524","1201","64","0","0","0","0","0","6","Geezle's Camp","","","","","","","","1507340","0","0","0","0","0"
"3578","530","3524","1202","64","0","0","0","0","0","8","Menagerie Wreckage","","","","","","","","1507340","0","0","0","0","0"
"3579","530","3524","1203","64","0","0","0","0","0","9","Traitor's Cove","","","","","","","","1507340","0","0","0","0","0"
"3580","530","3524","1204","64","0","0","0","0","0","0","Wildwind Peak","","","","","","","","1507340","0","0","0","0","0"
"3581","530","3524","1205","64","0","0","0","0","0","0","Wildwind Path","","","","","","","","1507340","0","0","0","0","0"
"3582","530","3483","1206","64","0","0","0","0","0","56","Zeth'kur","","","","","","","","458764","0","0","0","0","0"
"3583","530","3525","1207","64","0","0","0","0","0","0","Beryl Coast","","","","","","","","458764","0","0","0","0","0"
"3584","530","3525","1208","64","0","0","0","0","0","10","Blood Watch","","","","","","","","458764","0","0","0","0","0"
"3585","530","3525","1209","64","0","0","0","0","0","14","Bladewood","","","","","","","","458764","0","0","0","0","0"
"3586","530","3525","1210","64","0","0","0","0","0","19","The Vector Coil","","","","","","","","458764","0","0","0","0","0"
"3587","530","3525","1211","64","0","0","0","0","0","15","The Warp Piston","","","","","","","","458764","0","0","0","0","0"
"3588","530","3525","1212","64","0","0","0","0","0","16","The Cryo-Core","","","","","","","","458764","0","0","0","0","0"
"3589","530","3525","1213","64","0","0","0","0","0","13","The Crimson Reach","","","","","","","","458764","0","0","0","0","0"
"3590","530","3525","1214","64","0","0","0","0","0","12","Wrathscale Lair","","","","","","","","458764","0","0","0","0","0"
"3591","530","3525","1215","64","0","0","0","0","0","13","Ruins of Loreth'Aran","","","","","","","","458764","0","0","0","0","0"
"3592","530","3525","1216","64","0","0","0","0","0","13","Nazzivian","","","","","","","","458764","0","0","0","0","0"
"3593","530","3525","1217","64","0","0","0","0","0","16","Axxarien","","","","","","","","458764","0","0","0","0","0"
"3594","530","3525","1218","64","0","0","0","0","0","12","Blacksilt Shore","","","","","","","","458764","0","0","0","0","0"
"3595","530","3525","1219","64","0","0","0","0","0","17","The Foul Pool","","","","","","","","458764","0","0","0","0","0"
